0,loan_id,reporting_period,seller_name,servicer_name,5,6,orig_interest_rate,current_interest_rate,orig_upb,current_upb,11,orig_loan_term,origination_date,first_payment_date,loan_age,remaining_months_to_maturity,17,18,orig_ltv,20,21,dti,borrower_credit_score,24,25,26,27,28,29,30,31,modification_flag,33,34,35,36,37,38,delinquency_status,40,41,42,zero_balance_code,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,reporting_date_dt,orig_date_dt,balance_to_orig_ratio,interest_rate_diff,credit_score_band,ltv_band,dti_band,dpd,is_delinquent,hist_delinquent_flag,dpd_rolling_3m_max,dpd_rolling_6m_max,max_hist_dpd,cum_delinquency_months,bal_change_1m,bal_change_3m,is_modified,cum_modifications,status_transitions,vintage_year,servicer_code,missing_dti,missing_ltv,missing_credit,data_quality_score,risk_interaction_ltv_dti,risk_interaction_cs_ltv,future_delinq_3m,next_3m_delinquency_flag,future_delinq_6m,next_6m_delinquency_flag,is_default,is_prepaid,future_default_12m,next_12m_default_flag,future_prepay_12m,next_12m_prepayment_flag,next_state,exception_type,exception_required
,100023020488,52011,R,Other,Other,,5.375,5.375,55000.0,,52314.6,240,82009,102009,20.0,220.0,220.0,92029.0,55,55,1,36,714,,N,C,SF,1,P,OH,17140,452,,FRM,N,N,,,00,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,,,,2011-05-01,2009-08-01,,0.0,2.0,0.0,2.0,0,0,0,0.0,0.0,0,0,,,0,0,1,2009,1,0,0,0,100,1980,12.75,0.0,0,0.0,0,0,0,0.0,0,0.0,0,Current,None,0
,100023020488,62011,R,Other,Other,,5.375,5.375,55000.0,,52032.62,240,82009,102009,21.0,219.0,218.0,92029.0,55,55,1,36,714,,N,C,SF,1,P,OH,17140,452,,FRM,N,N,,,00,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,,,,2011-06-01,2009-08-01,,0.0,2.0,0.0,2.0,0,0,0,0.0,0.0,0,0,,,0,0,1,2009,1,0,0,0,100,1980,12.75,0.0,0,0.0,0,0,0,0.0,0,0.0,0,Current,None,0
,100023020488,72011,R,Other,Other,,5.375,5.375,55000.0,,52032.62,240,82009,102009,22.0,218.0,218.0,92029.0,55,55,1,36,714,,N,C,SF,1,P,OH,17140,452,,FRM,N,N,,,00,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,,,,2011-07-01,2009-08-01,,0.0,2.0,0.0,2.0,0,0,0,0.0,0.0,0,0,,,0,0,1,2009,1,0,0,0,100,1980,12.75,0.0,0,0.0,0,0,0,0.0,0,0.0,0,Current,None,0
,100023020488,82011,R,Other,Other,,5.375,5.375,55000.0,,51890.69,240,82009,102009,23.0,217.0,217.0,92029.0,55,55,1,36,714,,N,C,SF,1,P,OH,17140,452,,FRM,N,N,,,00,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,,,,2011-08-01,2009-08-01,,0.0,2.0,0.0,2.0,0,0,0,0.0,0.0,0,0,,,0,0,1,2009,1,0,0,0,100,1980,12.75,0.0,0,0.0,0,0,0,0.0,0,0.0,0,Current,None,0
,100023020488,92011,R,Other,Other,,5.375,5.375,55000.0,,51604.9,240,82009,102009,24.0,216.0,215.0,92029.0,55,55,1,36,714,,N,C,SF,1,P,OH,17140,452,,FRM,N,N,,,00,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,,,,2011-09-01,2009-08-01,,0.0,2.0,0.0,2.0,0,0,0,0.0,0.0,0,0,,,0,0,1,2009,1,0,0,0,100,1980,12.75,0.0,0,0.0,0,0,0,0.0,0,0.0,0,Current,None,0
,100023020488,102011,R,Other,Other,,5.375,5.375,55000.0,,51604.9,240,82009,102009,25.0,215.0,215.0,92029.0,55,55,1,36,714,,N,C,SF,1,P,OH,17140,452,,FRM,N,N,,,00,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,,,,2011-10-01,2009-08-01,,0.0,2.0,0.0,2.0,0,0,0,0.0,0.0,0,0,,,0,0,1,2009,1,0,0,0,100,1980,12.75,0.0,0,0.0,0,0,0,0.0,0,0.0,0,Current,None,0
,100023020488,112011,R,Other,Other,,5.375,5.375,55000.0,,51461.05,240,82009,102009,26.0,214.0,214.0,92029.0,55,55,1,36,714,,N,C,SF,1,P,OH,17140,452,,FRM,N,N,,,00,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,,,,2011-11-01,2009-08-01,,0.0,2.0,0.0,2.0,0,0,0,0.0,0.0,0,0,,,0,0,1,2009,1,0,0,0,100,1980,12.75,0.0,0,0.0,0,0,0,0.0,0,0.0,0,Current,None,0
,100023020488,122011,R,Other,Other,,5.375,5.375,55000.0,,51171.41,240,82009,102009,27.0,213.0,212.0,92029.0,55,55,1,36,714,,N,C,SF,1,P,OH,17140,452,,FRM,N,N,,,00,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,,,,2011-12-01,2009-08-01,,0.0,2.0,0.0,2.0,0,0,0,0.0,0.0,0,0,,,0,0,1,2009,1,0,0,0,100,1980,12.75,0.0,0,0.0,0,0,0,0.0,0,0.0,0,Current,None,0
,100023020488,12012,R,Other,Other,,5.375,5.375,55000.0,,51171.41,240,82009,102009,28.0,212.0,212.0,92029.0,55,55,1,36,714,,N,C,SF,1,P,OH,17140,452,,FRM,N,N,,,00,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,,,,2012-01-01,2009-08-01,,0.0,2.0,0.0,2.0,0,0,0,0.0,0.0,0,0,,,0,0,1,2009,1,0,0,0,100,1980,12.75,0.0,0,0.0,0,0,0,0.0,0,0.0,0,Current,None,0
,100023020488,22012,R,Other,Other,,5.375,5.375,55000.0,,51025.61,240,82009,102009,29.0,211.0,211.0,92029.0,55,55,1,36,714,,N,C,SF,1,P,OH,17140,452,,FRM,N,N,,,00,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,,,,2012-02-01,2009-08-01,,0.0,2.0,0.0,2.0,0,0,0,0.0,0.0,0,0,,,0,0,1,2009,1,0,0,0,100,1980,12.75,0.0,0,0.0,0,0,0,0.0,0,0.0,0,Current,None,0
